, D, E, I, L, N, N1, N2, T, V, V*, mu, mu1, mu1', mu2, mu2',AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,SelfLoops,Stress,function_name,selected,Failed
2789, 33.5928, 69245, 0.345599, 0.0297683, 390, 126, 264, 3846.95, 2061.31, 11.6096, 39, 0, 1, 39, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqAIJ_SeqAIJ_Scalable,0,0
2790, 52.3703, 188841, 0.221684, 0.0190948, 608, 194, 414, 10491.2, 3605.89, 11.6096, 61, 12, 1, 49, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqAIJ_SeqAIJ_Sorted,0,1
2791, 12.8342, 4943.2, 0.904589, 0.0779171, 149, 41, 108, 274.622, 385.159, 11.6096, 6, 1, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqAIJ_SeqDense,0,0
2792, 68.133, 305705, 0.170397, 0.0146772, 791, 245, 546, 16983.6, 4486.89, 11.6096, 51, 9, 1, 42, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqBAIJ_SeqDense,0,0
2793, 18.0884, 17640, 0.641827, 0.055284, 210, 71, 139, 980, 975.21, 11.6096, 25, 0, 1, 25, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqDense_SeqAIJ,0,0
2794, 46.6853, 121643, 0.248679, 0.02142, 542, 174, 368, 6757.93, 2605.59, 11.6096, 28, 1, 1, 27, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqDense_SeqDense,0,0
2795, 66.9271, 290431, 0.173467, 0.0149416, 777, 240, 537, 16135.1, 4339.52, 11.6096, 48, 9, 1, 39, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultNumeric_SeqSBAIJ_SeqDense,0,0
2796, 94.7789, 925656, 0.163642, 0.0105509, 1470, 456, 1014, 51425.3, 9766.47, 15.5098, 100, 5, 1, 95, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_MPIAIJ_MPIAIJ,0,0
2797, 88.2669, 816243, 0.175714, 0.0113293, 1369, 420, 949, 45346.8, 9247.44, 15.5098, 108, 15, 1, 93, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_MPIAIJ_MPIAIJ_nonscalable,0,0
2798, 127.919, 1.84187e+06, 0.121247, 0.00781743, 1984, 611, 1373, 102326, 14398.7, 15.5098, 153, 14, 1, 139, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_MPIAIJ_MPIAIJ_seqMPI,0,0
2799, 93.5539, 930948, 0.165784, 0.010689, 1451, 443, 1008, 51719.4, 9950.93, 15.5098, 116, 18, 1, 98, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_MPIAIJ_MPIDense,0,0
2800, 14.378, 11494.5, 1.07871, 0.0695506, 223, 66, 157, 638.582, 799.447, 15.5098, 12, 1, 1, 11, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_MPIDense_MPIAIJ,0,0
2801, 49.7106, 188066, 0.312001, 0.0201164, 771, 236, 535, 10448.1, 3783.21, 15.5098, 30, 8, 1, 22, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ,0,1
2802, 51.4514, 238440, 0.301445, 0.0194358, 798, 253, 545, 13246.7, 4634.27, 15.5098, 56, 1, 1, 55, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_BTHeap,0,0
2803, 51.0646, 238893, 0.303729, 0.019583, 792, 249, 543, 13271.8, 4678.26, 15.5098, 60, 8, 1, 52, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_Heap,0,0
2804, 45.5842, 196187, 0.340245, 0.0219374, 707, 219, 488, 10899.3, 4303.84, 15.5098, 68, 15, 1, 53, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_LLCondensed,0,0
2805, 195.683, 3.58975e+06, 0.0792597, 0.0051103, 3035, 1011, 2024, 199431, 18344.7, 15.5098, 66, 0, 1, 66, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_RowMerge,0,0
2806, 46.1, 193088, 0.336438, 0.021692, 715, 223, 492, 10727.1, 4188.46, 15.5098, 58, 4, 1, 54, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_Scalable,0,0
2807, 46.1, 193088, 0.336438, 0.021692, 715, 223, 492, 10727.1, 4188.46, 15.5098, 58, 4, 1, 54, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_Scalable_fast,0,0
2808, 40.7485, 150215, 0.380622, 0.0245408, 632, 197, 435, 8345.26, 3686.39, 15.5098, 57, 4, 1, 53, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqAIJ_Sorted,0,1
2809, 6.96335, 2111.25, 2.22734, 0.143609, 108, 33, 75, 117.292, 303.194, 15.5098, 7, 1, 1, 6, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqAIJ_SeqDense,0,0
2810, 6.96335, 2111.25, 2.22734, 0.143609, 108, 33, 75, 117.292, 303.194, 15.5098, 7, 1, 1, 6, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqBAIJ_SeqDense,0,0
2811, 14.378, 12526.7, 1.07871, 0.0695506, 223, 66, 157, 695.926, 871.237, 15.5098, 15, 2, 1, 13, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqDense_SeqAIJ,0,0
2812, 13.6043, 10929.1, 1.14006, 0.073506, 211, 64, 147, 607.17, 803.352, 15.5098, 14, 0, 1, 14, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqDense_SeqDense,0,0
2813, 6.96335, 2111.25, 2.22734, 0.143609, 108, 33, 75, 117.292, 303.194, 15.5098, 7, 1, 1, 6, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMultSymbolic_SeqSBAIJ_SeqDense,0,0
2814, 9.125, 9502.05, 2.63014, 0.109589, 219, 73, 146, 527.892, 1041.32, 24, 27, 0, 1, 27, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqBAIJ_1_Private,0,0
2815, 11.375, 15085.9, 2.10989, 0.0879121, 273, 91, 182, 838.103, 1326.23, 24, 29, 0, 1, 29, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqBAIJ_2_Private,0,0
2816, 13.5, 21669.7, 1.77778, 0.0740741, 324, 108, 216, 1203.87, 1605.16, 24, 31, 0, 1, 31, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqBAIJ_3_Private,0,0
2817, 16.125, 31478.9, 1.48837, 0.0620155, 387, 129, 258, 1748.83, 1952.18, 24, 33, 0, 1, 33, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqBAIJ_4_Private,0,0
2818, 19.25, 45617.3, 1.24675, 0.0519481, 462, 154, 308, 2534.29, 2369.73, 24, 35, 0, 1, 35, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqBAIJ_5_Private,0,0
2819, 8.75, 8533.09, 2.74286, 0.114286, 210, 70, 140, 474.06, 975.21, 24, 25, 0, 1, 25, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqSBAIJ_1_Private,0,0
2820, 13.5417, 20437.8, 1.77231, 0.0738462, 325, 109, 216, 1135.43, 1509.25, 24, 25, 0, 1, 25, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqSBAIJ_2_Private,0,0
2821, 19.625, 43447.9, 1.22293, 0.0509554, 471, 158, 313, 2413.77, 2213.91, 24, 26, 0, 1, 26, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqSBAIJ_3_Private,0,0
2822, 27.7083, 87613.8, 0.866165, 0.0360902, 665, 223, 442, 4867.43, 3162, 24, 27, 0, 1, 27, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqSBAIJ_4_Private,0,0
2823, 37.7917, 164782, 0.635061, 0.0264609, 907, 304, 603, 9154.55, 4360.27, 24, 28, 0, 1, 28, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatMult_SeqSBAIJ_5_Private,0,0
2824, 8.95807, 2163.2, 1.296, 0.111631, 104, 32, 72, 120.178, 241.481, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatRestrict,0,0
2825, 60.9838, 189645, 0.190373, 0.0163978, 708, 195, 513, 10535.8, 3109.76, 11.6096, 21, 1, 1, 20, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve,0,1
2826, 63.3956, 201658, 0.18313, 0.015774, 736, 201, 535, 11203.2, 3180.94, 11.6096, 20, 0, 1, 20, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolveTranspose,0,0
2827, 15.935, 10568.4, 0.728561, 0.0627548, 185, 56, 129, 587.133, 663.218, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolveTranspose_SeqDense_Cholesky,0,0
2828, 15.935, 10568.4, 0.728561, 0.0627548, 185, 56, 129, 587.133, 663.218, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolveTranspose_SeqDense_LU,0,0
2829, 15.8489, 10454.5, 0.73252, 0.0630959, 184, 56, 128, 580.803, 659.633, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolveTranspose_SeqDense_QR,0,0
2830, 36.3642, 106032, 0.426513, 0.0274996, 564, 177, 387, 5890.67, 2915.84, 15.5098, 36, 7, 1, 29, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_Basic,0,0
2831, 55.0405, 190846, 0.210929, 0.0181685, 639, 206, 433, 10602.6, 3467.38, 11.6096, 43, 0, 1, 43, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqAIJ,0,0
2832, 54.5237, 193783, 0.212929, 0.0183407, 633, 204, 429, 10765.7, 3554.11, 11.6096, 49, 6, 1, 43, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqAIJ_inplace,0,0
2833, 15.935, 10568.4, 0.728561, 0.0627548, 185, 56, 129, 587.133, 663.218, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqDense_Cholesky,0,0
2834, 15.935, 11224, 0.728561, 0.0627548, 185, 56, 129, 623.556, 704.361, 11.6096, 14, 2, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqDense_LU,0,0
2835, 15.8489, 10454.5, 0.73252, 0.0630959, 184, 56, 128, 580.803, 659.633, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqDense_QR,0,0
2836, 17.9715, 58218.3, 1.84844, 0.0556437, 597, 191, 406, 3234.35, 3239.48, 33.2193, 43, 2, 1, 41, 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqDense_SetUp,0,0
2837, 8.88038, 12011.3, 3.74075, 0.112608, 295, 94, 201, 667.294, 1352.56, 33.2193, 24, 0, 1, 24, 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqDense_TearDown,0,0
2838, 47.2022, 135747, 0.245956, 0.0211855, 548, 177, 371, 7541.5, 2875.86, 11.6096, 38, 6, 1, 32, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatSolve_SeqSBAIJ_1_NaturalOrdering,0,0
2839, 5.49577, 1666.29, 3.57575, 0.181958, 108, 32, 76, 92.5714, 303.194, 19.6515, 7, 0, 1, 7, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMult,0,0
2840, 5.54665, 1697.29, 3.54294, 0.180289, 109, 32, 77, 94.2937, 306.002, 19.6515, 7, 0, 1, 7, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultEqual,0,0
2841, 14.0401, 7254.47, 0.826894, 0.0712248, 163, 49, 114, 403.026, 516.698, 11.6096, 9, 2, 1, 7, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultNumeric_MPIDense_MPIDense,0,0
2842, 71.2339, 340582, 0.162979, 0.0140383, 827, 261, 566, 18921.2, 4781.18, 11.6096, 55, 1, 1, 54, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultNumeric_MPIDense_MPIDense_Allgatherv,0,0
2843, 94.9211, 663168, 0.122308, 0.0105351, 1102, 349, 753, 36842.7, 6986.51, 11.6096, 81, 7, 1, 74, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultNumeric_MPIDense_MPIDense_Cyclic,0,0
2844, 42.034, 114562, 0.276196, 0.0237902, 488, 155, 333, 6364.56, 2725.46, 11.6096, 48, 3, 1, 45, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultNumeric_SeqAIJ_SeqAIJ,0,0
2845, 46.6853, 120315, 0.248679, 0.02142, 542, 174, 368, 6684.17, 2577.15, 11.6096, 27, 0, 1, 27, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultNumeric_SeqDense_SeqDense,0,0
2846, 30.239, 69590, 0.512906, 0.0330699, 469, 143, 326, 3866.11, 2301.33, 15.5098, 30, 2, 1, 28, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultSymbolic_MPIDense_MPIDense,0,0
2847, 60.2846, 340699, 0.257276, 0.016588, 935, 285, 650, 18927.7, 5651.51, 15.5098, 66, 18, 1, 48, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultSymbolic_SeqAIJ_SeqAIJ,0,0
2848, 13.6043, 10929.1, 1.14006, 0.073506, 211, 64, 147, 607.17, 803.352, 15.5098, 14, 0, 1, 14, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeMultSymbolic_SeqDense_SeqDense,0,0
2849, 58.7443, 167062, 0.19763, 0.0170229, 682, 186, 496, 9281.23, 2843.89, 11.6096, 18, 0, 1, 18, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMatTransposeSolve,0,0
2850, 20.9309, 11809.8, 0.554666, 0.0477763, 243, 65, 178, 656.1, 564.229, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal,0,0
2851, 7.23537, 963.294, 1.60457, 0.13821, 84, 27, 57, 53.5163, 133.137, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_ConstantDiagonal,0,0
2852, 25.3238, 30431.9, 0.458448, 0.0394886, 294, 96, 198, 1690.66, 1201.71, 11.6096, 17, 1, 1, 16, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_IS,0,0
2853, 12.6619, 5900.17, 0.916896, 0.0789771, 147, 45, 102, 327.787, 465.979, 11.6096, 9, 1, 1, 8, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_MPIAIJ,0,0
2854, 12.9203, 6143.46, 0.898558, 0.0773976, 150, 46, 104, 341.303, 475.489, 11.6096, 9, 1, 1, 8, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_MPIBAIJ,0,0
2855, 7.23537, 963.294, 1.60457, 0.13821, 84, 27, 57, 53.5163, 133.137, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_MPIDense,0,0
2856, 12.9203, 6143.46, 0.898558, 0.0773976, 150, 46, 104, 341.303, 475.489, 11.6096, 9, 1, 1, 8, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_MPISBAIJ,0,0
2857, 12.6619, 5900.17, 0.916896, 0.0789771, 147, 45, 102, 327.787, 465.979, 11.6096, 9, 1, 1, 8, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_MPISELL,0,0
2858, 17.9161, 11179.7, 0.647999, 0.0558156, 208, 68, 140, 621.093, 624, 11.6096, 8, 1, 1, 7, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_Nest,0,0
2859, 16.1934, 10531.8, 0.716935, 0.0617534, 188, 61, 127, 585.099, 650.373, 11.6096, 11, 0, 1, 11, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_SeqAIJ,0,0
2860, 18.0884, 13617.7, 0.641827, 0.055284, 210, 68, 142, 756.54, 752.842, 11.6096, 12, 0, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_SeqBAIJ,0,0
2861, 7.23537, 963.294, 1.60457, 0.13821, 84, 27, 57, 53.5163, 133.137, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_SeqDense,0,0
2862, 15.0737, 9125.61, 0.770193, 0.0663408, 175, 58, 117, 506.979, 605.401, 11.6096, 11, 1, 1, 10, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_SeqSBAIJ,0,0
2863, 15.246, 8554.15, 0.76149, 0.0655912, 177, 58, 119, 475.23, 561.077, 11.6096, 9, 0, 1, 9, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_SeqSELL,0,0
2864, 7.23537, 963.294, 1.60457, 0.13821, 84, 27, 57, 53.5163, 133.137, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMissingDiagonal_Shell,0,0
2865, 52.0257, 125694, 0.223152, 0.0192213, 604, 161, 443, 6983.01, 2416, 11.6096, 16, 4, 1, 12, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMult,0,1
2866, 49.8723, 164606, 0.232787, 0.0200512, 579, 174, 405, 9144.8, 3300.55, 11.6096, 52, 15, 1, 37, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultASPIN,0,0
2867, 39.9103, 85463.5, 0.388616, 0.0250562, 619, 162, 457, 4747.97, 2141.39, 15.5098, 11, 0, 1, 11, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd,0,0
2868, 6.89888, 1908.17, 2.24816, 0.144951, 107, 32, 75, 106.009, 276.591, 15.5098, 6, 0, 1, 6, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAddEqual,0,0
2869, 23.7914, 42204, 0.651905, 0.0420319, 369, 120, 249, 2344.67, 1773.91, 15.5098, 28, 2, 1, 26, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAddMax_SeqAIJ,0,0
2870, 5.15804, 825.286, 3.00691, 0.193872, 80, 25, 55, 45.8492, 160, 15.5098, 4, 0, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_BlockMat,0,0
2871, 14.7649, 12511.8, 1.05045, 0.0677283, 229, 70, 159, 695.098, 847.401, 15.5098, 13, 1, 1, 12, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_Composite,0,0
2872, 8.70419, 3724.87, 1.78187, 0.114887, 135, 40, 95, 206.937, 427.94, 15.5098, 9, 1, 1, 8, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_ConstantDiagonal,0,0
2873, 6.76992, 2132.53, 2.29098, 0.147712, 105, 32, 73, 118.474, 315, 15.5098, 8, 1, 1, 7, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_HT,0,0
2874, 16.1833, 16248.1, 0.958379, 0.0617919, 251, 77, 174, 902.671, 1004, 15.5098, 16, 3, 1, 13, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_IS,0,0
2875, 8.25286, 3348.6, 1.87932, 0.12117, 128, 39, 89, 186.033, 405.75, 15.5098, 9, 2, 1, 7, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_LMVM,0,0
2876, 11.9924, 7716.58, 1.2933, 0.0833859, 186, 55, 131, 428.699, 643.454, 15.5098, 11, 0, 1, 11, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPIAIJ,0,0
2877, 11.9924, 7409.87, 1.2933, 0.0833859, 186, 55, 131, 411.659, 617.879, 15.5098, 10, 0, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPIBAIJ,0,0
2878, 17.7308, 19930.3, 0.874739, 0.0563992, 275, 85, 190, 1107.24, 1124.05, 15.5098, 17, 0, 1, 17, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPIDense,0,0
2879, 15.0873, 13441.6, 1.028, 0.0662811, 234, 70, 164, 746.753, 890.921, 15.5098, 14, 2, 1, 12, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPIKAIJ,0,0
2880, 11.9924, 7409.87, 1.2933, 0.0833859, 186, 55, 131, 411.659, 617.879, 15.5098, 10, 0, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPIMAIJ_dof,0,0
2881, 22.6954, 35625.4, 0.68339, 0.0440619, 352, 107, 245, 1979.19, 1569.72, 15.5098, 22, 0, 1, 22, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPISBAIJ,0,0
2882, 23.5335, 38305.4, 0.65905, 0.0424925, 365, 110, 255, 2128.08, 1627.69, 15.5098, 22, 0, 1, 22, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPISBAIJ_Hermitian,0,0
2883, 11.9924, 7409.87, 1.2933, 0.0833859, 186, 55, 131, 411.659, 617.879, 15.5098, 10, 0, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_MPISELL,0,0
2884, 21.7282, 32653.8, 0.713807, 0.0460231, 337, 107, 230, 1814.1, 1502.83, 15.5098, 22, 1, 1, 21, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,MatMultAdd_Nest,0,0
